athlete_id,session_id,sensor_id,timestamp_s,distance_cm,time_to_wall_s,speed_mps,pace_s_per_25m,th_early_cm,th_urgent_cm,th_safety_cm,safe_class,optimal_threshold_cm
A005,S005,SENS01,154,1128.5,8.41,1.342,18.62,197.0,113.2,62.0,Safe,90.0
A005,S005,SENS01,155,991.8,7.53,1.317,18.98,189.1,128.6,68.0,Safe,98.0
A005,S005,SENS01,156,857.3,6.56,1.306,19.14,202.5,129.5,65.6,Safe,100.1
A005,S005,SENS01,157,713.5,5.03,1.42,17.61,211.8,120.2,56.6,Safe,86.2
A005,S005,SENS01,158,578.5,4.2,1.376,18.16,189.3,138.8,76.5,Safe,107.8
A005,S005,SENS01,159,442.3,3.32,1.333,18.76,198.7,138.4,75.9,Safe,107.6
A005,S005,SENS01,160,305.0,2.32,1.317,18.98,198.8,114.3,76.3,Safe,95.8
A005,S005,SENS01,161,175.9,1.33,1.322,18.9,201.2,142.9,60.8,Warning,103.1
A005,S005,SENS01,162,33.0,0.24,1.385,18.05,202.9,142.5,79.0,Urgent,114.4
A005,S005,SENS01,163,2390.1,17.4,1.374,18.2,211.3,139.5,67.1,Safe,102.3
A005,S005,SENS01,164,2252.2,16.31,1.381,18.1,201.3,138.0,57.3,Safe,98.9
A005,S005,SENS01,165,2127.1,16.16,1.316,19.0,189.8,136.5,76.0,Safe,104.2
A005,S005,SENS01,166,1989.5,14.64,1.359,18.4,188.4,124.3,68.0,Safe,95.6
A005,S005,SENS01,167,1860.6,13.98,1.331,18.78,208.3,138.2,64.9,Safe,100.6
A005,S005,SENS01,168,1730.2,13.03,1.328,18.83,208.4,115.6,75.5,Safe,95.0
A005,S005,SENS01,169,1593.7,11.33,1.406,17.78,185.9,126.8,72.4,Safe,94.7
A005,S005,SENS01,170,1460.9,10.96,1.333,18.75,187.4,133.1,71.6,Safe,101.0
A005,S005,SENS01,171,1332.4,10.03,1.328,18.82,212.4,143.8,69.7,Safe,106.2
A005,S005,SENS01,172,1201.5,8.8,1.365,18.31,214.3,120.4,73.9,Safe,97.0
A005,S005,SENS01,173,1066.5,8.06,1.323,18.89,212.2,131.5,68.9,Safe,102.7
A005,S005,SENS01,174,931.4,6.79,1.371,18.24,208.9,140.7,72.3,Safe,107.1
A005,S005,SENS01,175,789.3,5.32,1.483,16.85,208.1,126.3,72.4,Safe,97.3
A005,S005,SENS01,176,650.0,4.56,1.426,17.53,205.2,137.1,60.5,Safe,98.1
A005,S005,SENS01,177,509.9,3.63,1.404,17.81,202.3,123.2,70.6,Safe,97.3
A005,S005,SENS01,178,370.2,2.71,1.366,18.3,195.5,129.2,70.6,Safe,98.1
A005,S005,SENS01,179,238.6,1.75,1.362,18.35,201.6,133.9,58.4,Safe,95.1
A005,S005,SENS01,180,99.3,0.71,1.39,17.98,202.9,115.8,72.1,Urgent,98.1
A005,S005,SENS01,181,2462.6,17.78,1.385,18.05,207.6,120.4,75.8,Safe,96.5
A005,S005,SENS01,182,2325.2,17.3,1.344,18.6,206.4,133.8,64.0,Safe,99.0
A005,S005,SENS01,183,2187.5,16.44,1.331,18.79,193.3,115.9,73.8,Safe,95.0
A005,S005,SENS01,184,2041.6,14.52,1.407,17.77,197.7,138.7,73.4,Safe,106.5
A005,S005,SENS01,185,1905.2,13.79,1.382,18.09,201.4,135.5,79.9,Safe,110.0
A005,S005,SENS01,186,1774.2,13.8,1.285,19.45,198.9,116.6,71.9,Safe,95.6
A005,S005,SENS01,187,1636.2,11.72,1.397,17.9,185.6,115.7,57.0,Safe,86.7
A005,S005,SENS01,188,1502.4,11.32,1.328,18.83,193.3,143.9,69.0,Safe,107.0
A005,S005,SENS01,189,1366.0,9.87,1.384,18.06,203.6,110.9,57.3,Safe,83.4
A005,S005,SENS01,190,1230.5,9.12,1.349,18.54,208.4,124.2,75.7,Safe,99.4
A005,S005,SENS01,191,1086.3,7.49,1.45,17.24,190.5,118.5,77.1,Safe,99.3
A005,S005,SENS01,192,935.8,6.45,1.451,17.23,190.7,110.3,74.2,Safe,91.4
A005,S005,SENS01,193,798.9,5.93,1.347,18.56,203.8,122.4,56.3,Safe,88.4
A005,S005,SENS01,194,666.1,4.77,1.397,17.89,198.7,123.8,73.9,Safe,99.4
A005,S005,SENS01,195,526.3,3.78,1.391,17.97,205.6,131.8,56.2,Safe,88.6
A005,S005,SENS01,196,392.0,2.78,1.412,17.71,193.0,117.2,70.6,Safe,95.5
A005,S005,SENS01,197,249.3,1.75,1.424,17.56,187.6,111.1,63.1,Safe,84.8
A005,S005,SENS01,198,113.7,0.85,1.343,18.62,191.7,134.9,63.3,Warning,102.4
A005,S005,SENS01,199,2478.3,18.53,1.338,18.69,185.9,137.3,60.4,Safe,100.0
A005,S005,SENS01,200,2346.3,17.84,1.315,19.01,193.4,117.7,71.6,Safe,96.1
A005,S005,SENS01,201,2216.0,16.85,1.315,19.01,214.7,118.3,78.5,Safe,100.0
A005,S005,SENS01,202,2085.6,15.83,1.317,18.98,203.3,133.0,56.3,Safe,94.9
A005,S005,SENS01,203,1942.9,14.2,1.368,18.27,190.4,113.3,74.1,Safe,94.6
A005,S005,SENS01,204,1813.3,13.46,1.347,18.56,186.6,143.1,78.0,Safe,110.6
A005,S005,SENS01,205,1678.3,12.53,1.339,18.67,208.6,129.0,77.7,Safe,102.6
A005,S005,SENS01,206,1551.1,11.83,1.311,19.07,191.8,134.3,67.9,Safe,103.2
A005,S005,SENS01,207,1426.6,10.92,1.307,19.13,190.2,121.5,66.3,Safe,92.3
A005,S005,SENS01,208,1282.2,9.17,1.398,17.89,190.0,120.0,56.8,Safe,89.0
A005,S005,SENS01,209,1139.4,8.32,1.37,18.25,190.2,129.0,65.1,Safe,94.5
A005,S005,SENS01,210,1007.8,7.71,1.308,19.12,199.8,128.6,80.0,Safe,103.0
A005,S005,SENS01,211,875.3,6.77,1.294,19.32,188.4,128.1,61.2,Safe,94.2
A005,S005,SENS01,212,737.3,5.32,1.385,18.06,214.0,144.9,78.9,Safe,111.7
A005,S005,SENS01,213,601.6,4.24,1.419,17.62,203.6,126.1,72.0,Safe,98.3
A005,S005,SENS01,214,465.7,3.55,1.311,19.07,191.9,135.8,68.7,Safe,99.3
A005,S005,SENS01,215,328.0,2.4,1.368,18.27,198.2,113.5,57.1,Safe,83.2
A005,S005,SENS01,216,186.7,1.39,1.346,18.58,214.7,129.0,69.7,Warning,101.5
A005,S005,SENS01,217,46.2,0.33,1.41,17.73,211.6,130.7,76.1,Urgent,105.0
A005,S005,SENS01,218,2407.7,17.51,1.375,18.18,208.8,125.7,73.4,Safe,100.9
A005,S005,SENS01,219,2273.6,16.99,1.339,18.68,188.9,136.8,69.9,Safe,106.7
A005,S005,SENS01,220,2134.2,15.82,1.349,18.54,208.7,143.2,65.1,Safe,105.5
A005,S005,SENS01,221,1991.6,14.03,1.42,17.61,200.5,119.9,66.1,Safe,94.7
A005,S005,SENS01,222,1855.7,13.38,1.387,18.03,185.5,113.1,75.9,Safe,94.6
A005,S005,SENS01,223,1725.5,13.07,1.32,18.93,197.8,132.5,79.6,Safe,107.3
A005,S005,SENS01,224,1590.1,12.29,1.294,19.32,206.0,134.1,78.3,Safe,105.3
A005,S005,SENS01,225,1456.1,11.33,1.286,19.44,203.2,136.6,62.0,Safe,100.0
A005,S005,SENS01,226,1320.0,9.78,1.349,18.53,201.7,137.0,69.9,Safe,106.7
A005,S005,SENS01,227,1178.8,8.2,1.438,17.39,203.2,120.6,78.8,Safe,98.6
A005,S005,SENS01,228,1043.6,7.72,1.352,18.49,193.3,132.2,77.5,Safe,104.9
A005,S005,SENS01,229,908.1,6.51,1.395,17.92,205.7,123.4,78.1,Safe,98.5
A005,S005,SENS01,230,765.9,5.25,1.46,17.13,187.2,127.2,70.8,Safe,98.1
A005,S005,SENS01,231,618.9,4.38,1.412,17.71,188.2,117.6,59.0,Safe,88.6
A005,S005,SENS01,232,483.4,3.66,1.319,18.95,199.5,125.4,67.1,Safe,95.7
A005,S005,SENS01,233,344.5,2.47,1.395,17.92,214.2,139.2,76.1,Safe,110.6
A005,S005,SENS01,234,206.3,1.49,1.386,18.03,193.4,127.1,74.7,Safe,100.4
A005,S005,SENS01,235,69.3,0.52,1.334,18.74,210.6,140.1,79.7,Urgent,113.5
A005,S005,SENS01,236,2441.5,19.62,1.245,20.09,213.9,118.9,76.8,Safe,99.9
A005,S005,SENS01,237,2307.7,16.53,1.396,17.91,194.9,136.9,59.5,Safe,98.0
A005,S005,SENS01,238,2170.8,15.79,1.375,18.19,211.0,133.1,55.9,Safe,94.8
A005,S005,SENS01,239,2032.1,14.58,1.393,17.94,194.0,110.3,68.6,Safe,89.6
A005,S005,SENS01,240,1896.2,13.47,1.407,17.77,208.6,128.0,64.0,Safe,97.1
A005,S005,SENS01,241,1767.8,13.74,1.287,19.42,201.0,144.7,72.9,Safe,109.6
A005,S005,SENS01,242,1630.7,11.83,1.379,18.14,185.2,116.6,62.9,Safe,88.7
A005,S005,SENS01,243,1490.3,10.26,1.452,17.22,193.1,115.7,63.7,Safe,92.7
A005,S005,SENS01,244,1349.6,9.35,1.443,17.33,203.4,135.1,57.9,Safe,100.1
A005,S005,SENS01,245,1206.9,8.74,1.38,18.11,203.9,129.2,78.5,Safe,100.8
A005,S005,SENS01,246,1065.0,7.35,1.449,17.25,188.6,129.8,74.0,Safe,99.6
A005,S005,SENS01,247,931.7,6.78,1.374,18.2,195.5,113.5,79.9,Safe,96.3
A005,S005,SENS01,248,799.8,5.91,1.353,18.47,206.7,139.2,63.0,Safe,96.6
A005,S005,SENS01,249,668.2,4.93,1.354,18.46,186.5,131.5,68.9,Safe,102.1
A005,S005,SENS01,250,539.2,4.09,1.32,18.95,188.8,127.9,79.6,Safe,106.5
A005,S005,SENS01,251,406.1,3.1,1.309,19.1,211.9,118.3,74.8,Safe,96.9
A005,S005,SENS01,252,264.5,1.93,1.37,18.24,185.6,138.9,66.5,Safe,101.6
A005,S005,SENS01,253,132.9,1.01,1.313,19.04,210.8,112.2,67.7,Warning,91.7
A005,S005,SENS01,254,1.0,0.01,1.291,19.37,211.6,139.0,59.4,Urgent,101.0
A005,S005,SENS01,255,2365.9,17.97,1.317,18.99,197.1,125.7,77.0,Safe,102.3
A005,S005,SENS01,256,2248.0,18.14,1.239,20.17,209.9,130.3,64.8,Safe,100.5
A005,S005,SENS01,257,2121.0,15.87,1.337,18.71,195.8,131.5,74.0,Safe,101.8
A005,S005,SENS01,258,1985.9,14.92,1.331,18.78,198.1,114.0,78.6,Safe,95.6
A005,S005,SENS01,259,1845.3,13.58,1.359,18.4,198.7,121.2,56.4,Safe,88.1
A005,S005,SENS01,260,1708.4,13.0,1.315,19.02,205.3,142.6,74.0,Safe,106.9
A005,S005,SENS01,261,1569.2,11.69,1.342,18.63,189.1,130.8,59.4,Safe,95.6
A005,S005,SENS01,262,1437.6,11.34,1.268,19.72,195.9,141.6,60.2,Safe,103.4
A005,S005,SENS01,263,1311.6,10.09,1.3,19.23,187.2,128.8,72.1,Safe,99.9
A005,S005,SENS01,264,1164.1,8.11,1.435,17.42,187.2,133.2,64.4,Safe,99.8
A005,S005,SENS01,265,1036.7,8.45,1.227,20.38,209.4,115.8,71.2,Safe,92.1
A005,S005,SENS01,266,906.4,7.14,1.27,19.68,196.4,144.4,72.0,Safe,108.7
A005,S005,SENS01,267,765.9,5.5,1.393,17.95,203.3,138.6,70.5,Safe,103.6
A005,S005,SENS01,268,633.0,4.75,1.332,18.77,206.4,143.0,65.4,Safe,104.8
A005,S005,SENS01,269,497.9,3.85,1.293,19.34,199.4,120.0,62.1,Safe,92.6
A005,S005,SENS01,270,366.5,2.74,1.339,18.68,206.0,113.4,55.8,Safe,83.5
A005,S005,SENS01,271,243.4,1.9,1.279,19.55,196.2,136.3,71.9,Safe,102.0
A005,S005,SENS01,272,118.2,0.94,1.256,19.91,205.3,133.8,56.9,Warning,95.7
A005,S005,SENS01,273,2481.0,18.9,1.313,19.04,198.7,116.4,55.9,Safe,84.3
A005,S005,SENS01,274,2358.9,18.6,1.268,19.71,211.3,131.9,79.4,Safe,104.4
A005,S005,SENS01,275,2230.9,16.72,1.334,18.74,198.1,134.1,76.5,Safe,107.6
A005,S005,SENS01,276,2100.7,15.58,1.348,18.54,186.5,113.6,59.8,Safe,84.1
A005,S005,SENS01,277,1963.8,14.91,1.317,18.98,207.6,128.8,71.9,Safe,102.4
A005,S005,SENS01,278,1843.9,15.07,1.223,20.44,202.4,111.3,70.3,Safe,89.3
A005,S005,SENS01,279,1714.2,13.47,1.273,19.64,196.9,143.2,60.7,Safe,103.2
A005,S005,SENS01,280,1586.4,12.35,1.284,19.47,202.8,114.3,73.7,Safe,93.3
A005,S005,SENS01,281,1464.7,11.5,1.274,19.63,199.8,135.9,65.1,Safe,100.0
A005,S005,SENS01,282,1338.6,10.5,1.275,19.61,203.2,125.6,69.4,Safe,96.6
A005,S005,SENS01,283,1217.9,9.89,1.231,20.31,191.8,141.5,74.7,Safe,107.8
A005,S005,SENS01,284,1092.2,8.68,1.258,19.87,187.2,140.2,58.4,Safe,100.7
A005,S005,SENS01,285,966.3,7.4,1.306,19.14,191.3,111.7,73.4,Safe,94.1
A005,S005,SENS01,286,829.4,6.21,1.337,18.71,190.5,119.5,69.5,Safe,93.6
A005,S005,SENS01,287,698.1,5.16,1.353,18.47,186.3,118.5,68.4,Safe,92.6
A005,S005,SENS01,288,574.2,4.55,1.262,19.81,203.8,144.4,67.6,Safe,104.6
A005,S005,SENS01,289,443.6,3.27,1.358,18.41,187.3,141.4,80.0,Safe,111.5
A005,S005,SENS01,290,325.5,2.73,1.191,20.99,190.5,128.5,73.7,Safe,104.1
A005,S005,SENS01,291,196.0,1.54,1.276,19.59,207.4,127.0,61.9,Warning,95.6
A005,S005,SENS01,292,63.2,0.47,1.334,18.74,208.8,132.6,59.7,Urgent,96.2
A005,S005,SENS01,293,2432.1,18.79,1.295,19.31,205.2,119.4,65.1,Safe,93.2
A005,S005,SENS01,294,2291.2,16.63,1.378,18.14,211.0,118.3,71.7,Safe,96.6
A005,S005,SENS01,295,2152.6,15.96,1.348,18.54,191.8,124.1,76.7,Safe,98.4
A005,S005,SENS01,296,2016.4,15.07,1.338,18.69,197.8,134.4,72.8,Safe,104.8
A005,S005,SENS01,297,1897.3,16.06,1.181,21.16,200.4,117.9,66.9,Safe,93.5
A005,S005,SENS01,298,1770.5,13.28,1.333,18.76,203.0,137.2,67.4,Safe,101.3
A005,S005,SENS01,299,1634.4,12.22,1.338,18.69,197.5,118.2,72.0,Safe,91.1
A005,S005,SENS01,300,1509.0,11.64,1.296,19.29,190.8,123.0,74.5,Safe,95.2
A005,S005,SENS01,301,1368.6,10.21,1.341,18.64,187.5,144.8,77.8,Safe,109.3
A005,S005,SENS01,302,1241.7,9.43,1.317,18.99,213.0,116.0,77.7,Safe,96.4
A005,S005,SENS01,303,1105.5,8.07,1.37,18.25,185.3,143.1,69.3,Safe,107.5
A005,S005,SENS01,304,975.0,7.58,1.286,19.43,208.3,113.3,68.9,Safe,89.4
A005,S005,SENS01,305,837.2,6.33,1.322,18.92,210.0,144.8,70.5,Safe,109.1
A005,S005,SENS01,306,714.9,5.68,1.259,19.85,214.3,123.0,68.6,Safe,95.4
A005,S005,SENS01,307,583.6,4.57,1.277,19.58,186.8,118.6,67.3,Safe,91.8
A005,S005,SENS01,308,458.2,3.51,1.305,19.15,186.8,130.0,62.1,Safe,95.6
A005,S005,SENS01,309,329.2,2.47,1.331,18.79,194.2,138.6,78.2,Safe,107.2
A005,S005,SENS01,310,198.4,1.56,1.273,19.64,204.7,137.8,65.6,Warning,101.0
A005,S005,SENS01,311,54.1,0.39,1.38,18.11,192.7,114.5,65.8,Urgent,88.9
A005,S005,SENS01,312,2431.3,19.89,1.222,20.45,185.4,129.2,67.2,Safe,99.9
A005,S005,SENS01,313,2308.6,18.39,1.255,19.92,196.9,120.0,65.1,Safe,90.9
A005,S005,SENS01,314,2181.0,16.72,1.304,19.16,196.3,144.7,70.0,Safe,105.8
A005,S005,SENS01,315,2048.7,16.18,1.266,19.74,201.1,111.5,62.2,Safe,87.9
A005,S005,SENS01,316,1927.0,15.72,1.226,20.39,209.9,128.3,64.9,Safe,95.0
A005,S005,SENS01,317,1800.1,13.88,1.297,19.28,202.6,123.8,55.3,Safe,88.4
A005,S005,SENS01,318,1679.5,13.31,1.262,19.81,185.1,124.5,56.4,Safe,87.1
A005,S005,SENS01,319,1556.1,12.4,1.255,19.92,202.3,111.5,63.9,Safe,90.5
A005,S005,SENS01,320,1439.8,11.84,1.216,20.56,210.8,114.7,71.3,Safe,91.1
A005,S005,SENS01,321,1309.7,10.06,1.302,19.2,213.1,120.9,74.9,Safe,97.1
A005,S005,SENS01,322,1180.8,8.95,1.319,18.95,214.2,115.3,58.3,Safe,85.7
A005,S005,SENS01,323,1050.9,8.11,1.295,19.3,200.9,123.1,75.2,Safe,97.9
A005,S005,SENS01,324,924.7,7.46,1.239,20.18,191.5,134.5,69.4,Safe,99.8
A005,S005,SENS01,325,800.9,6.73,1.19,21.01,190.3,124.8,57.5,Safe,93.6
A005,S005,SENS01,326,666.4,5.15,1.294,19.33,194.2,136.7,68.7,Safe,99.7
A005,S005,SENS01,327,537.1,3.95,1.361,18.37,193.4,110.9,68.5,Safe,86.1
A005,S005,SENS01,328,416.2,3.27,1.271,19.67,205.9,127.6,62.5,Safe,92.8
A005,S005,SENS01,329,291.4,2.34,1.245,20.08,205.6,134.7,56.3,Safe,95.0
A005,S005,SENS01,330,167.9,1.33,1.262,19.82,201.4,120.2,74.2,Warning,97.0
A005,S005,SENS01,331,36.1,0.26,1.386,18.04,206.2,124.8,71.1,Urgent,95.5
A005,S005,SENS01,332,2391.8,17.37,1.377,18.15,188.4,112.4,71.1,Safe,95.9
A005,S005,SENS01,333,2261.1,16.59,1.363,18.34,186.1,144.2,56.5,Safe,99.7
A005,S005,SENS01,334,2134.6,16.2,1.317,18.98,195.5,124.3,61.5,Safe,94.0
A005,S005,SENS01,335,1998.2,14.83,1.348,18.55,187.0,110.8,56.1,Safe,79.7
A005,S005,SENS01,336,1867.7,13.66,1.367,18.29,200.0,125.2,59.7,Safe,90.9
A005,S005,SENS01,337,1727.3,12.84,1.345,18.59,207.3,127.0,58.6,Safe,90.8
A005,S005,SENS01,338,1599.1,12.57,1.272,19.65,194.4,132.7,68.8,Safe,101.3
A005,S005,SENS01,339,1465.7,10.98,1.335,18.73,200.2,138.1,61.7,Safe,102.0
A005,S005,SENS01,340,1329.3,10.21,1.302,19.2,194.4,122.0,59.2,Safe,90.2
A005,S005,SENS01,341,1192.8,9.1,1.311,19.07,212.5,142.3,57.4,Safe,101.7
A005,S005,SENS01,342,1063.2,8.41,1.264,19.77,189.0,110.6,58.5,Safe,88.4
A005,S005,SENS01,343,936.0,7.31,1.28,19.53,206.9,126.2,57.5,Safe,92.3
A005,S005,SENS01,344,799.5,6.1,1.31,19.08,200.7,115.5,65.4,Safe,90.0
A005,S005,SENS01,345,672.3,5.19,1.294,19.31,195.1,111.4,76.7,Safe,93.7
A005,S005,SENS01,346,544.8,4.32,1.262,19.8,206.2,116.6,72.3,Safe,95.0
A005,S005,SENS01,347,412.8,3.11,1.329,18.81,194.4,129.3,71.4,Safe,100.9
A005,S005,SENS01,348,275.2,2.02,1.362,18.35,204.7,128.2,64.8,Safe,97.7
A005,S005,SENS01,349,144.3,1.1,1.317,18.98,212.0,119.8,58.8,Warning,88.9
A005,S005,SENS01,350,19.1,0.15,1.267,19.72,202.9,124.0,75.7,Urgent,98.8
A005,S005,SENS01,351,2393.3,18.73,1.278,19.56,200.5,122.6,64.3,Safe,94.5
A005,S005,SENS01,352,2259.0,16.73,1.35,18.51,212.7,144.6,76.1,Safe,111.8
A005,S005,SENS01,353,2122.2,16.12,1.317,18.99,214.0,122.0,60.8,Safe,90.2
A005,S005,SENS01,354,1986.8,15.04,1.321,18.92,211.5,143.3,78.2,Safe,112.1
A005,S005,SENS01,355,1853.7,14.38,1.289,19.4,192.1,112.8,67.1,Safe,92.5
A005,S005,SENS01,356,1720.5,12.95,1.328,18.82,194.1,118.1,77.8,Safe,98.0
A005,S005,SENS01,357,1587.6,11.84,1.34,18.65,188.9,134.3,58.0,Safe,95.3
A005,S005,SENS01,358,1461.2,11.42,1.279,19.54,193.6,116.1,78.0,Safe,96.7
A003,S006,SENS01,1,2384.8,20.44,1.167,21.43,200.4,118.9,65.8,Safe,93.4
A003,S006,SENS01,2,2283.8,23.29,0.981,25.5,194.1,128.2,61.7,Safe,94.6
A003,S006,SENS01,3,2172.9,18.76,1.158,21.58,199.0,122.0,64.1,Safe,92.1
A003,S006,SENS01,4,2060.5,19.13,1.077,23.21,185.4,121.3,58.9,Safe,90.8
A003,S006,SENS01,5,1949.0,17.25,1.13,22.12,191.2,134.4,78.1,Safe,106.0
A003,S006,SENS01,6,1830.1,15.68,1.167,21.42,195.1,139.8,71.8,Safe,104.1
A003,S006,SENS01,7,1731.0,16.95,1.021,24.48,185.6,137.8,78.7,Safe,107.6
A003,S006,SENS01,8,1618.3,14.56,1.111,22.49,192.2,135.1,69.7,Safe,100.8
A003,S006,SENS01,9,1510.8,13.95,1.083,23.08,197.7,135.4,63.5,Safe,97.4
A003,S006,SENS01,10,1402.2,12.96,1.082,23.12,190.5,134.2,69.8,Safe,100.1
A003,S006,SENS01,11,1291.9,11.58,1.115,22.41,188.4,124.3,65.3,Safe,94.6
A003,S006,SENS01,12,1189.1,11.26,1.056,23.67,186.8,117.4,56.2,Safe,89.5
A003,S006,SENS01,13,1084.3,10.69,1.014,24.64,207.0,139.5,77.3,Safe,106.4
A003,S006,SENS01,14,975.6,9.16,1.065,23.48,211.4,137.7,59.2,Safe,96.4
A003,S006,SENS01,15,873.1,8.42,1.037,24.11,203.7,117.3,59.1,Safe,86.8
A003,S006,SENS01,16,770.7,7.22,1.067,23.43,198.8,121.5,75.8,Safe,101.7
A003,S006,SENS01,17,662.9,6.07,1.092,22.89,189.3,114.0,60.9,Safe,85.2
A003,S006,SENS01,18,551.6,4.83,1.143,21.88,197.7,135.5,66.7,Safe,101.4
A003,S006,SENS01,19,438.4,3.99,1.099,22.75,188.1,139.0,69.4,Safe,104.8
A003,S006,SENS01,20,326.2,2.89,1.13,22.12,192.1,120.8,75.0,Safe,96.8
A003,S006,SENS01,21,210.4,1.84,1.142,21.89,186.2,113.5,76.8,Safe,96.6
A003,S006,SENS01,22,105.4,1.0,1.052,23.77,191.0,113.5,66.8,Warning,90.6
A003,S006,SENS01,23,2499.1,24.11,1.037,24.11,201.5,123.8,63.7,Safe,91.5
A003,S006,SENS01,24,2387.4,20.48,1.165,21.45,207.3,113.2,78.6,Safe,98.7
A003,S006,SENS01,25,2281.3,21.09,1.082,23.11,212.9,130.3,72.4,Safe,104.0
A003,S006,SENS01,26,2160.6,18.51,1.167,21.42,190.6,112.8,62.2,Safe,87.6
A003,S006,SENS01,27,2047.3,18.42,1.111,22.5,212.9,130.0,76.0,Safe,102.6
A003,S006,SENS01,28,1943.8,18.08,1.075,23.25,209.8,124.5,71.2,Safe,97.4
A003,S006,SENS01,29,1837.5,17.44,1.054,23.73,196.9,144.4,67.9,Safe,105.9
A003,S006,SENS01,30,1737.6,16.71,1.04,24.04,210.0,135.7,78.6,Safe,105.7
A003,S006,SENS01,31,1626.1,14.23,1.143,21.88,190.0,141.0,63.7,Safe,105.3
A003,S006,SENS01,32,1505.8,12.61,1.194,20.93,200.8,123.0,64.9,Safe,95.1
A003,S006,SENS01,33,1395.2,13.0,1.073,23.3,185.5,117.9,80.0,Safe,97.5
A003,S006,SENS01,34,1284.2,11.4,1.126,22.19,210.2,124.4,66.2,Safe,93.9
A003,S006,SENS01,35,1169.9,10.7,1.093,22.87,189.2,116.2,71.6,Safe,94.9
A003,S006,SENS01,36,1067.0,10.42,1.024,24.42,190.5,113.7,76.1,Safe,97.1
A003,S006,SENS01,37,951.2,8.46,1.125,22.22,202.7,141.4,79.2,Safe,109.0
A003,S006,SENS01,38,841.5,7.44,1.131,22.1,211.6,134.3,68.5,Safe,102.0
A003,S006,SENS01,39,736.5,6.8,1.083,23.07,186.2,137.3,65.3,Safe,100.0
A003,S006,SENS01,40,629.1,5.79,1.087,23.01,213.3,111.2,65.5,Safe,87.7
A003,S006,SENS01,41,518.6,4.59,1.129,22.15,209.5,130.2,56.9,Safe,93.8
A003,S006,SENS01,42,410.1,3.62,1.132,22.09,187.4,128.3,74.2,Safe,102.8
A003,S006,SENS01,43,297.2,2.53,1.173,21.32,198.2,129.6,75.5,Safe,102.1
A003,S006,SENS01,44,179.5,1.53,1.17,21.36,210.5,112.0,67.6,Warning,90.3
A003,S006,SENS01,45,60.2,0.53,1.141,21.91,201.8,117.4,74.1,Urgent,100.1
A003,S006,SENS01,46,2435.5,20.35,1.197,20.89,185.1,139.5,78.6,Safe,109.9
A003,S006,SENS01,47,2323.7,21.06,1.103,22.66,210.3,120.6,68.0,Safe,96.3
A003,S006,SENS01,48,2207.2,19.7,1.12,22.31,208.1,127.0,55.6,Safe,91.6
A003,S006,SENS01,49,2098.3,18.43,1.139,21.96,187.8,115.1,62.6,Safe,90.9
A003,S006,SENS01,50,1993.9,18.93,1.053,23.73,186.1,119.4,77.2,Safe,98.3
A003,S006,SENS01,51,1881.9,16.45,1.144,21.85,201.6,138.4,71.9,Safe,106.4
A003,S006,SENS01,52,1771.9,15.84,1.119,22.34,213.9,134.5,58.4,Safe,98.3
A003,S006,SENS01,53,1657.6,13.89,1.193,20.95,210.5,111.3,68.2,Safe,91.9
A003,S006,SENS01,54,1553.4,14.99,1.036,24.12,191.3,118.1,70.3,Safe,91.2
A003,S006,SENS01,55,1453.0,14.36,1.012,24.7,191.1,125.6,65.0,Safe,97.7
A003,S006,SENS01,56,1335.5,11.91,1.121,22.3,190.9,130.4,64.8,Safe,95.4
A003,S006,SENS01,57,1220.4,10.65,1.145,21.83,189.2,111.2,68.8,Safe,93.0
A003,S006,SENS01,58,1110.7,10.1,1.1,22.73,202.0,112.2,63.6,Safe,89.8
A003,S006,SENS01,59,1005.3,9.25,1.086,23.01,204.3,116.9,64.0,Safe,88.9
A003,S006,SENS01,60,897.5,8.0,1.122,22.28,209.6,124.9,64.3,Safe,90.8
A003,S006,SENS01,61,784.0,7.14,1.099,22.76,194.8,122.5,75.8,Safe,102.0
A003,S006,SENS01,62,674.0,6.27,1.074,23.27,197.7,142.2,72.3,Safe,107.2
A003,S006,SENS01,63,569.9,5.23,1.091,22.92,214.1,129.6,75.9,Safe,100.9
A003,S006,SENS01,64,469.0,4.49,1.045,23.92,202.6,117.4,58.8,Safe,88.0
A003,S006,SENS01,65,362.8,3.32,1.094,22.86,193.2,141.9,61.8,Safe,102.0
A003,S006,SENS01,66,254.5,2.23,1.14,21.93,212.5,120.7,78.6,Safe,98.3
A003,S006,SENS01,67,134.7,1.18,1.144,21.85,197.8,121.4,78.7,Warning,99.8
A003,S006,SENS01,68,40.1,0.41,0.97,25.78,200.0,128.6,68.5,Urgent,97.5
A003,S006,SENS01,69,2434.6,22.7,1.073,23.31,185.7,131.3,79.7,Safe,108.0
A003,S006,SENS01,70,2332.0,22.52,1.036,24.14,194.7,120.0,58.8,Safe,88.5
A003,S006,SENS01,71,2214.8,19.08,1.161,21.54,190.8,120.0,57.7,Safe,88.7
A003,S006,SENS01,72,2110.3,20.02,1.054,23.71,195.1,117.0,59.7,Safe,89.6
A003,S006,SENS01,73,2006.1,18.82,1.066,23.46,196.2,122.4,60.5,Safe,90.0
A003,S006,SENS01,74,1909.1,19.06,1.002,24.96,188.8,134.7,79.9,Safe,108.2
A003,S006,SENS01,75,1807.2,16.96,1.065,23.47,212.0,144.7,58.5,Safe,105.6
